Date,Price,Open,High,Low,Vol.,Change %
05/01/1994,15.28,15.72,15.72,15.09,84.95M,-2.80%
04/01/1994,15.72,15.41,15.91,15.09,107.59M,0.00%
03/01/1994,15.72,16.16,16.59,15.38,105.99M,-3.08%
02/01/1994,16.22,16.62,16.84,16.22,78.65M,-2.41%
01/01/1994,16.62,15.81,16.69,15.78,104.49M,5.32%
12/01/1993,15.78,15.72,16.06,15.38,93.59M,0.57%
11/01/1993,15.69,16.28,16.38,15.25,89.61M,-3.98%
10/01/1993,16.34,16.38,16.59,16.00,76.93M,-0.24%
09/01/1993,16.38,16.28,16.69,16.06,93.19M,0.24%
08/01/1993,16.34,16.44,16.69,15.94,83.78M,-0.43%
07/01/1993,16.41,16.53,16.69,15.84,79.99M,-0.73%
06/01/1993,16.53,16.34,16.84,16.09,101.57M,0.92%
05/01/1993,16.38,16.59,16.62,15.81,87.37M,-0.73%
04/01/1993,16.50,16.53,17.25,15.97,102.22M,-0.18%
03/01/1993,16.53,15.88,16.69,15.50,99.38M,3.90%
02/01/1993,15.91,15.34,16.22,15.19,96.92M,4.12%
01/01/1993,15.28,15.31,15.59,14.44,98.81M,0.00%
12/01/1992,15.28,14.88,15.72,14.56,84.97M,2.69%
11/01/1992,14.88,15.34,15.34,14.53,76.94M,-2.81%
10/01/1992,15.31,16.03,16.03,15.22,69.05M,-4.13%
09/01/1992,15.97,16.03,16.19,15.50,76.16M,-0.56%
08/01/1992,16.06,15.84,16.38,15.69,81.33M,1.13%
07/01/1992,15.88,15.47,15.94,15.25,81.22M,2.65%
06/01/1992,15.47,15.19,15.91,15.19,88.26M,2.04%
05/01/1992,15.16,15.03,16.06,14.59,103.67M,1.07%
04/01/1992,15.00,13.62,15.03,13.56,96.21M,9.57%
03/01/1992,13.69,14.25,14.34,13.44,89.03M,-4.13%
02/01/1992,14.28,14.56,14.91,14.12,85.06M,-1.92%
01/01/1992,14.56,15.06,15.31,14.44,109.74M,-4.34%
12/01/1991,15.22,14.50,15.25,13.97,96.91M,3.82%
11/01/1991,14.66,15.12,15.44,14.28,78.62M,-3.87%
10/01/1991,15.25,15.25,15.47,14.66,88.57M,2.49%
09/01/1991,14.88,14.88,14.97,14.38,97.79M,2.20%
08/01/1991,14.56,14.56,14.97,14.16,83.54M,-1.89%
07/01/1991,14.84,14.84,15.03,14.22,78.86M,2.13%
06/01/1991,14.53,14.53,14.94,14.06,77.91M,-0.21%
05/01/1991,14.56,14.56,15.19,13.97,106.23M,-2.15%
04/01/1991,14.88,14.88,15.34,14.12,99.41M,1.78%
03/01/1991,14.62,14.62,14.97,13.62,91.66M,6.10%
02/01/1991,13.78,13.78,14.00,12.53,120.07M,6.74%
01/01/1991,12.91,12.91,13.25,12.41,94.62M,-0.23%
12/01/1990,12.94,12.94,13.12,12.31,78.15M,2.21%
11/01/1990,12.66,12.66,12.84,12.06,86.54M,3.35%
10/01/1990,12.25,12.25,12.62,11.81,99.96M,0.00%
09/01/1990,12.25,12.25,12.97,12.19,92.16M,-2.00%
08/01/1990,12.50,12.50,13.78,12.12,150.18M,-3.62%
